,Student_ID,Name,Gender,Age,Education_Level,Employment_Status,City,Device_Type,Internet_Connection_Quality,Course_ID,Course_Name,Category,Course_Level,Course_Duration_Days,Instructor_Rating,Login_Frequency,Average_Session_Duration_Min,Video_Completion_Rate,Discussion_Participation,Time_Spent_Hours,Days_Since_Last_Login,Notifications_Checked,Peer_Interaction_Score,Assignments_Submitted,Assignments_Missed,Quiz_Attempts,Quiz_Score_Avg,Project_Grade,Progress_Percentage,Rewatch_Count,Enrollment_Date,Payment_Mode,Fee_Paid,Discount_Used,Payment_Amount,App_Usage_Percentage,Reminder_Emails_Clicked,Support_Tickets_Raised,Satisfaction_Rating,Completed,Gender_Encoded,Education_Encoded,Employment_Encoded,Device_Encoded,Internet_Encoded,Level_Encoded,Category_Encoded,Payment_Encoded
79786,STU179786,Ritika Kumar,Male,31,Master,Employed,Ahmedabad,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,35,63.6,4,0.5,6,7,4.3,6,4,8,68.1,77.1,62.1,3,29-05-2025,UPI,Yes,No,5088,67,3,0,4.9,Not Completed,1,3,0,1,2,2,4,5
79787,STU179787,Aditya Bose,Female,21,Master,Student,Bengaluru,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,10,34,77.1,1,9.1,6,10,6.6,8,1,4,81.3,90.4,79.5,4,24-10-2024,Debit Card,Yes,No,4224,61,4,0,3.8,Not Completed,0,3,2,0,0,1,4,1
79788,STU179788,Krishna Singh,Female,20,HighSchool,Student,Indore,Laptop,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,29,27.8,1,4.9,9,3,4.9,2,8,6,61.5,49.8,24.2,0,22-02-2024,UPI,Yes,No,4912,44,4,1,3.0,Not Completed,0,2,2,0,0,2,3,5
79789,STU179789,Aditya Nair,Male,24,Bachelor,Student,Pune,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,25,86.3,4,3.9,1,5,6.9,7,3,2,91.7,70.2,75.7,3,01-02-2024,Scholarship,No,No,501,100,1,0,3.9,Completed,1,0,2,1,0,1,2,4
79790,STU179790,Rohan Shah,Female,29,Master,Employed,Hyderabad,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,6,33,91.3,0,1.5,12,8,6.2,3,7,3,55.7,73.2,53.6,6,04-04-2024,Free,No,No,0,86,1,3,5.0,Not Completed,0,3,0,1,2,1,1,2
79791,STU179791,Pooja Patel,Male,17,Bachelor,Student,Nagpur,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,34,71.7,8,6.4,9,3,4.9,5,5,2,47.5,60.4,58.1,1,06-02-2024,UPI,Yes,No,5082,69,3,1,5.0,Not Completed,1,0,2,1,2,2,4,5
79792,STU179792,Vihaan Sharma,Female,17,Bachelor,Unemployed,Nagpur,Laptop,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,8,42,57.9,5,0.5,6,3,6.7,6,4,4,100.0,78.4,60.2,1,08-01-2025,Credit Card,Yes,No,4098,100,6,0,5.0,Not Completed,0,0,3,0,0,2,3,0
79793,STU179793,Arjun Reddy,Male,25,HighSchool,Employed,Vadodara,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,49,48.4,2,10.1,3,8,6.6,7,3,3,64.3,70.2,62.4,2,05-12-2023,Debit Card,Yes,No,3832,42,5,0,5.0,Not Completed,1,2,0,0,2,1,2,1
79794,STU179794,Aarav Joshi,Female,17,Bachelor,Self-Employed,Pune,Laptop,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,26,78.8,2,0.5,19,4,6.7,4,6,2,68.0,70.3,55.1,0,23-05-2025,NetBanking,Yes,No,3641,57,1,1,3.8,Not Completed,0,0,1,0,2,1,1,3
79795,STU179795,Isha Singh,Female,19,Diploma,Student,Chennai,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,44,39.8,1,14.5,13,9,5.8,3,7,2,62.2,64.6,35.2,3,11-11-2023,Debit Card,Yes,No,4251,72,1,2,3.6,Completed,0,1,2,1,2,2,3,1
79796,STU179796,Neha Nair,Female,17,Bachelor,Employed,Ahmedabad,Mobile,Low,C103,Introduction to AI,Programming,Intermediate,75,4.5,5,46,59.2,4,0.5,2,4,9.8,1,9,6,74.8,54.3,29.5,1,14-10-2024,Debit Card,Yes,No,5426,79,2,1,3.0,Not Completed,0,0,0,1,1,2,4,1
79797,STU179797,Vihaan Nair,Male,17,Bachelor,Self-Employed,Lucknow,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,3,35,50.5,5,0.5,6,6,6.8,4,5,5,71.5,41.9,43.8,1,26-10-2024,Debit Card,Yes,No,4102,53,1,0,3.3,Not Completed,1,0,1,1,2,1,1,1
79798,STU179798,Arjun Nair,Female,21,HighSchool,Student,Jaipur,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,6,63,83.2,3,9.0,6,6,9.3,6,4,4,100.0,59.5,68.1,1,04-03-2024,Free,No,No,0,53,0,2,3.9,Not Completed,0,2,2,0,0,1,4,2
79799,STU179799,Meera Verma,Other,24,Bachelor,Employed,Hyderabad,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,2,28,55.6,1,0.5,14,3,6.6,2,8,5,84.3,53.7,34.1,0,25-01-2024,Credit Card,Yes,No,5979,71,3,0,4.4,Completed,2,0,0,0,2,0,4,0
